nombre,weight_class,Genre,Height_cms,Reach_cms,Weight_lbs,ID_peleador
Drako Rodriguez,Bantamweight,Male,172.72,175.26,135.0,1570
Jared Vanderaa,Heavyweight,Male,193.04,203.2,260.0,1571
Julian Erosa,Featherweight,Male,185.42,187.96,145.0,1572
Julian Erosa,Peso_Pactado,Male,185.42,187.96,145.0,1572
Julian Erosa,Error,Male,185.42,187.96,145.0,1572
Casey O'Neill,Flyweight,Women,167.64,175.26,125.0,1573
Alexa Grasso,Flyweight,Women,165.1,167.64,125.0,1574
Alexa Grasso,Error,Women,165.1,167.64,125.0,1574
Alexa Grasso,Peso_Pactado,Women,165.1,167.64,125.0,1574
Dhiego Lima,Welterweight,Male,187.96,190.5,170.0,1575
Dhiego Lima,Peso_Pactado,Male,187.96,190.5,170.0,1575
Dhiego Lima,Error,Male,187.96,190.5,170.0,1575
Julian Marquez,Middleweight,Male,187.96,182.88,185.0,1576
Gilbert Burns,Welterweight,Male,177.8,180.34,170.0,1577
Gilbert Burns,Peso_Pactado,Male,177.8,180.34,170.0,1577
Gilbert Burns,Error,Male,177.8,180.34,170.0,1577
Brian Kelleher,Error,Male,167.64,167.64,145.0,1578
Brian Kelleher,Peso_Pactado,Male,167.64,167.64,145.0,1578
Brian Kelleher,Featherweight,Male,167.64,167.64,145.0,1578
Ian Heinisch,Middleweight,Male,180.34,182.88,185.0,1579
Mallory Martin,Strawweight,Women,162.56,160.02,115.0,1580
Anthony Hernandez,Middleweight,Male,182.88,190.5,185.0,1581
Philip Rowe,Welterweight,Male,190.5,203.2,170.0,1582
Chris Gutierrez,Error,Male,175.26,170.18,145.0,1583
Chris Gutierrez,Peso_Pactado,Male,175.26,170.18,145.0,1583
Chris Gutierrez,Featherweight,Male,175.26,170.18,145.0,1583
Manel Kape,Flyweight,Male,165.1,172.72,125.0,1584
Joselyne Edwards,Bantamweight,Women,172.72,177.8,135.0,1585
Joselyne Edwards,Error,Women,172.72,177.8,135.0,1585
Justin Jaynes,Lightweight,Male,170.18,172.72,155.0,1586
Justin Jaynes,Error,Male,170.18,172.72,155.0,1586
Justin Jaynes,Peso_Pactado,Male,170.18,172.72,155.0,1586
Clay Guida,Lightweight,Male,170.18,177.8,155.0,1587
Clay Guida,Error,Male,170.18,177.8,155.0,1587
Clay Guida,Peso_Pactado,Male,170.18,177.8,155.0,1587
Alexander Volkov,Peso_Pactado,Male,200.66,203.2,250.0,1588
Alexander Volkov,Heavyweight,Male,200.66,203.2,250.0,1588
Alexander Volkov,Error,Male,200.66,203.2,250.0,1588
Beneil Dariush,Lightweight,Male,177.8,182.88,155.0,1589
Beneil Dariush,Peso_Pactado,Male,177.8,182.88,155.0,1589
Beneil Dariush,Error,Male,177.8,182.88,155.0,1589
Frankie Edgar,Bantamweight,Male,167.64,172.72,135.0,1590
Frankie Edgar,Error,Male,167.64,172.72,135.0,1590
Frankie Edgar,Peso_Pactado,Male,167.64,172.72,135.0,1590
Danilo Marques,Light heavyweight,Male,198.12,195.58,205.0,1591
Jerome Rivera,Featherweight,Male,177.8,182.88,145.0,1592
Jerome Rivera,Error,Male,177.8,182.88,145.0,1592
Youssef Zalal,Featherweight,Male,177.8,182.88,145.0,1593
Lara Procopio,Flyweight,Women,162.56,170.18,125.0,1594
Lara Procopio,Peso_Pactado,Women,162.56,170.18,125.0,1594
Martin Day,Featherweight,Male,177.8,185.42,145.0,1595
Martin Day,Peso_Pactado,Male,177.8,185.42,145.0,1595
Martin Day,Error,Male,177.8,185.42,145.0,1595
Michael Chandler,Lightweight,Male,172.72,180.34,155.0,1596
Makhmud Muradov,Middleweight,Male,187.96,190.5,185.0,1597
Sara McMann,Bantamweight,Women,167.64,167.64,135.0,1598
Sara McMann,Peso_Pactado,Women,167.64,167.64,135.0,1598
Sara McMann,Error,Women,167.64,167.64,135.0,1598
Joanne Calderwood,Flyweight,Women,167.64,165.1,125.0,1599
Joanne Calderwood,Error,Women,167.64,165.1,125.0,1599
Joanne Calderwood,Peso_Pactado,Women,167.64,165.1,125.0,1599
Conor McGregor,Lightweight,Male,175.26,187.96,155.0,1600
Conor McGregor,Peso_Pactado,Male,175.26,187.96,155.0,1600
Conor McGregor,Error,Male,175.26,187.96,155.0,1600
Antonio Carlos Junior,Middleweight,Male,187.96,200.66,185.0,1601
Antonio Carlos Junior,Error,Male,187.96,200.66,185.0,1601
Matt Frevola,Lightweight,Male,175.26,180.34,155.0,1602
Amanda Ribas,Error,Women,160.02,167.64,125.0,1603
Amanda Ribas,Peso_Pactado,Women,160.02,167.64,125.0,1603
Zhalgas Zhumagulov,Flyweight,Male,162.56,167.64,125.0,1604
Marcin Prachnio,Light heavyweight,Male,190.5,187.96,205.0,1605
Movsar Evloev,Featherweight,Male,170.18,182.88,145.0,1606
Gaetano Pirrello,Bantamweight,Male,170.18,174.99,135.0,1607
Tom Breese,Middleweight,Male,190.5,185.42,185.0,1608
Tom Breese,Peso_Pactado,Male,190.5,185.42,185.0,1608
Tom Breese,Error,Male,190.5,185.42,185.0,1608
Mounir Lazzez,Welterweight,Male,185.42,193.04,170.0,1609
Tyson Nam,Flyweight,Male,170.18,172.72,125.0,1610
Tyson Nam,Error,Male,170.18,172.72,125.0,1610
Viviane Araujo,Flyweight,Women,162.56,172.72,125.0,1611
Viviane Araujo,Peso_Pactado,Women,162.56,172.72,125.0,1611
Vinicius Moreira,Peso_Pactado,Male,193.04,193.04,205.0,1612
Vinicius Moreira,Light heavyweight,Male,193.04,193.04,205.0,1612
Vinicius Moreira,Error,Male,193.04,193.04,205.0,1612
Neil Magny,Welterweight,Male,190.5,203.2,170.0,1613
Neil Magny,Peso_Pactado,Male,190.5,203.2,170.0,1613
Neil Magny,Error,Male,190.5,203.2,170.0,1613
Douglas Silva de Andrade,Featherweight,Male,170.18,172.72,145.0,1614
Douglas Silva de Andrade,Peso_Pactado,Male,170.18,172.72,145.0,1614
Douglas Silva de Andrade,Error,Male,170.18,172.72,145.0,1614
Zarrukh Adashev,Flyweight,Male,165.1,165.1,125.0,1615
Mason Jones,Error,Male,177.8,182.42,155.0,1616
Markus Perez,Middleweight,Male,185.42,185.42,185.0,1617
Markus Perez,Error,Male,185.42,185.42,185.0,1617
Sergey Morozov,Bantamweight,Male,167.64,171.26,135.0,1618
Manon Fiorot,Flyweight,Women,170.18,174.99,125.0,1619
Dusko Todorovic,Middleweight,Male,185.42,187.96,185.0,1620
Dusko Todorovic,Peso_Pactado,Male,185.42,187.96,185.0,1620
Justin Tafa,Error,Male,182.88,187.96,264.0,1621
Justin Tafa,Peso_Pactado,Male,182.88,187.96,264.0,1621
Matt Brown,Welterweight,Male,182.88,190.5,170.0,1622
Matt Brown,Error,Male,182.88,190.5,170.0,1622
Matt Brown,Peso_Pactado,Male,182.88,190.5,170.0,1622
Ramazan Emeev,Welterweight,Male,177.8,193.04,170.0,1623
Ramazan Emeev,Peso_Pactado,Male,177.8,193.04,170.0,1623
Alessio Di Chirico,Middleweight,Male,182.88,187.96,185.0,1624
Alessio Di Chirico,Peso_Pactado,Male,182.88,187.96,185.0,1624
Li Jingliang,Welterweight,Male,182.88,180.34,170.0,1625
Li Jingliang,Error,Male,182.88,180.34,170.0,1625
Calvin Kattar,Featherweight,Male,180.34,182.88,145.0,1626
Calvin Kattar,Peso_Pactado,Male,180.34,182.88,145.0,1626
Vanessa Melo,Bantamweight,Women,165.1,165.1,135.0,1627
Austin Lingo,Featherweight,Male,177.8,177.8,145.0,1628
Rob Font,Bantamweight,Male,172.72,180.34,135.0,1629
Rob Font,Peso_Pactado,Male,172.72,180.34,135.0,1629
Rob Font,Error,Male,172.72,180.34,135.0,1629
Pannie Kianzad,Bantamweight,Women,170.18,167.64,135.0,1630
Pannie Kianzad,Error,Women,170.18,167.64,135.0,1630
Antonio Arroyo,Middleweight,Male,190.5,185.42,185.0,1631
Geoff Neal,Welterweight,Male,180.34,190.5,170.0,1632
Marlon Vera,Bantamweight,Male,172.72,177.8,135.0,1633
Marlon Vera,Peso_Pactado,Male,172.72,177.8,135.0,1633
Marlon Vera,Error,Male,172.72,177.8,135.0,1633
Alex Morono,Error,Male,180.34,182.88,170.0,1634
Alex Morono,Welterweight,Male,180.34,182.88,170.0,1634
Greg Hardy,Error,Male,195.58,203.2,265.0,1635
Greg Hardy,Peso_Pactado,Male,195.58,203.2,265.0,1635
Greg Hardy,Heavyweight,Male,195.58,203.2,265.0,1635
Khaos Williams,Welterweight,Male,182.88,195.58,170.0,1636
Taila Santos,Flyweight,Women,167.64,172.72,125.0,1637
Cody Durden,Flyweight,Male,170.18,170.18,125.0,1638
Cody Durden,Peso_Pactado,Male,170.18,170.18,125.0,1638
Jamie Pickett,Peso_Pactado,Male,187.96,203.2,185.0,1639
Carlton Minus,Error,Male,177.8,190.5,170.0,1640
Carlton Minus,Welterweight,Male,177.8,190.5,170.0,1640
Rafael Fiziev,Lightweight,Male,172.72,180.34,155.0,1641
Jacare Souza,Middleweight,Male,185.42,182.88,185.0,1642
Jacare Souza,Peso_Pactado,Male,185.42,182.88,185.0,1642
Jacare Souza,Error,Male,185.42,182.88,185.0,1642
Virna Jandiroba,Strawweight,Women,160.02,162.56,115.0,1643
Charles Oliveira,Lightweight,Male,177.8,187.96,155.0,1644
Charles Oliveira,Peso_Pactado,Male,177.8,187.96,155.0,1644
Charles Oliveira,Error,Male,177.8,187.96,155.0,1644
Brandon Moreno,Flyweight,Male,170.18,177.8,125.0,1645
Brandon Moreno,Peso_Pactado,Male,170.18,177.8,125.0,1645
Billy Quarantillo,Featherweight,Male,177.8,177.8,145.0,1646
Billy Quarantillo,Error,Male,177.8,177.8,145.0,1646
Daniel Pineda,Featherweight,Male,170.18,175.26,145.0,1647
Sam Hughes,Strawweight,Women,165.1,162.56,115.0,1648
Peter Barrett,Featherweight,Male,177.8,185.42,145.0,1649
John Allan,Light heavyweight,Male,185.42,190.5,205.0,1650
Damon Jackson,Featherweight,Male,180.34,180.34,145.0,1651
Damon Jackson,Peso_Pactado,Male,180.34,180.34,145.0,1651
Jose Quinonez,Bantamweight,Male,172.72,175.26,135.0,1652
Jose Quinonez,Error,Male,172.72,175.26,135.0,1652
Jose Quinonez,Peso_Pactado,Male,172.72,175.26,135.0,1652
Jake Collier,Heavyweight,Male,190.5,198.12,230.0,1653
Jake Collier,Peso_Pactado,Male,190.5,198.12,230.0,1653
Jake Collier,Error,Male,190.5,198.12,230.0,1653
Jamahal Hill,Light heavyweight,Male,193.04,200.66,205.0,1654
Jordan Leavitt,Lightweight,Male,175.26,180.34,155.0,1655
Marvin Vettori,Middleweight,Male,182.88,187.96,185.0,1656
Norma Dumont,Bantamweight,Women,170.18,170.18,135.0,1657
Norma Dumont,Peso_Pactado,Women,170.18,170.18,135.0,1657
Kai Kamaka,Featherweight,Male,170.18,175.26,145.0,1658
Kai Kamaka,Peso_Pactado,Male,170.18,175.26,145.0,1658
Takashi Sato,Welterweight,Male,177.8,185.42,170.0,1659
Parker Porter,Heavyweight,Male,182.88,190.5,265.0,1660
Parker Porter,Error,Male,182.88,190.5,265.0,1660
Devin Clark,Light heavyweight,Male,182.88,190.5,205.0,1661
Devin Clark,Error,Male,182.88,190.5,205.0,1661
Devin Clark,Peso_Pactado,Male,182.88,190.5,205.0,1661
Bill Algeo,Featherweight,Male,182.88,185.42,145.0,1662
Anderson Dos Santos,Peso_Pactado,Male,165.1,177.8,135.0,1663
Anderson Dos Santos,Bantamweight,Male,165.1,177.8,135.0,1663
Nate Maness,Bantamweight,Male,177.8,182.88,135.0,1664
Nate Maness,Peso_Pactado,Male,177.8,182.88,135.0,1664
Rachael Ostovich,Flyweight,Women,160.02,157.48,125.0,1665
Rachael Ostovich,Error,Women,160.02,157.48,125.0,1665
Malcolm Gordon,Flyweight,Male,170.18,180.34,125.0,1666
Brandon Royval,Flyweight,Male,175.26,172.72,125.0,1667
Jordan Wright,Error,Male,187.96,195.58,205.0,1668
Jordan Wright,Peso_Pactado,Male,187.96,195.58,205.0,1668
Cynthia Calvillo,Flyweight,Women,162.56,162.56,125.0,1669
Cynthia Calvillo,Error,Women,162.56,162.56,125.0,1669
Cynthia Calvillo,Peso_Pactado,Women,162.56,162.56,125.0,1669
Ariane Lipski,Flyweight,Women,167.64,170.18,125.0,1670
Jennifer Maia,Flyweight,Women,162.56,162.56,125.0,1671
Jennifer Maia,Peso_Pactado,Women,162.56,162.56,125.0,1671
Alex Perez,Flyweight,Male,167.64,165.1,125.0,1672
Alex Perez,Error,Male,167.64,165.1,125.0,1672
Paul Craig,Light heavyweight,Male,190.5,193.04,205.0,1673
Tim Means,Welterweight,Male,187.96,190.5,170.0,1674
Tim Means,Peso_Pactado,Male,187.96,190.5,170.0,1674
Tim Means,Error,Male,187.96,190.5,170.0,1674
Jared Gooden,Welterweight,Male,182.88,195.58,170.0,1675
Nicolas Dalby,Welterweight,Male,180.34,187.96,170.0,1676
Nicolas Dalby,Error,Male,180.34,187.96,170.0,1676
Sasha Palatnikov,Welterweight,Male,185.42,182.88,170.0,1677
Dustin Stoltzfus,Middleweight,Male,182.88,190.5,185.0,1678
Miranda Granger,Error,Women,170.18,172.72,125.0,1679
Miranda Granger,Peso_Pactado,Women,170.18,172.72,125.0,1679
Miranda Granger,Flyweight,Women,170.18,172.72,125.0,1679
Cory McKenna,Strawweight,Women,160.02,147.32,115.0,1680
Kanako Murata,Strawweight,Women,154.94,157.48,115.0,1681
Sean Strickland,Middleweight,Male,185.42,193.04,185.0,1682
Sean Strickland,Error,Male,185.42,193.04,185.0,1682
Tony Gravely,Bantamweight,Male,165.1,175.26,135.0,1683
Rhys McKee,Welterweight,Male,187.96,198.12,170.0,1684
Rafael Dos Anjos,Lightweight,Male,172.72,177.8,155.0,1685
Rafael Dos Anjos,Error,Male,172.72,177.8,155.0,1685
Rafael Dos Anjos,Peso_Pactado,Male,172.72,177.8,155.0,1685
Roque Martinez,Peso_Pactado,Male,177.8,182.88,250.0,1686
Glover Teixeira,Light heavyweight,Male,187.96,193.04,205.0,1687
Glover Teixeira,Peso_Pactado,Male,187.96,193.04,205.0,1687
Tanner Boser,Error,Male,187.96,190.5,255.0,1688
Marcos Rogerio de Lima,Error,Male,185.42,190.5,253.0,1689
Marcos Rogerio de Lima,Peso_Pactado,Male,185.42,190.5,253.0,1689
Yan Xiaonan,Strawweight,Women,165.1,160.02,115.0,1690
Eduardo Garagorri,Featherweight,Male,175.26,177.8,145.0,1691
Jamey Simmons,Featherweight,Male,167.64,177.8,145.0,1692
Khalid Taha,Bantamweight,Male,165.1,175.26,135.0,1693
Khalid Taha,Error,Male,165.1,175.26,135.0,1693
Bevon Lewis,Middleweight,Male,190.5,200.66,185.0,1694
Bevon Lewis,Error,Male,190.5,200.66,185.0,1694
Anthony Birchak,Bantamweight,Male,172.72,175.26,135.0,1695
Anthony Birchak,Peso_Pactado,Male,172.72,175.26,135.0,1695
Ramiz Brahimaj,Welterweight,Male,177.8,182.88,170.0,1696
Alexander Hernandez,Lightweight,Male,175.26,182.88,155.0,1697
Victor Rodriguez,Bantamweight,Male,165.1,170.18,135.0,1698
Jack Marshman,Middleweight,Male,182.88,185.42,185.0,1699
Jack Marshman,Error,Male,182.88,185.42,185.0,1699
Charlie Ontiveros,Middleweight,Male,187.96,198.12,185.0,1700
Anderson Silva,Middleweight,Male,187.96,195.58,185.0,1701
Anderson Silva,Peso_Pactado,Male,187.96,195.58,185.0,1701
Anderson Silva,Error,Male,187.96,195.58,185.0,1701
Andre Fili,Featherweight,Male,180.34,187.96,145.0,1702
Andre Fili,Peso_Pactado,Male,180.34,187.96,145.0,1702
Andre Fili,Error,Male,180.34,187.96,145.0,1702
Justin Ledet,Light heavyweight,Male,193.04,203.2,205.0,1703
Justin Ledet,Error,Male,193.04,203.2,205.0,1703
Justin Ledet,Peso_Pactado,Male,193.04,203.2,205.0,1703
Kevin Natividad,Error,Male,167.64,177.8,145.0,1704
Phil Hawes,Middleweight,Male,182.88,195.58,185.0,1705
Walt Harris,Heavyweight,Male,195.58,195.58,250.0,1706
Walt Harris,Peso_Pactado,Male,195.58,195.58,250.0,1706
Walt Harris,Error,Male,195.58,195.58,250.0,1706
Ion Cutelaba,Light heavyweight,Male,185.42,190.5,205.0,1707
Ion Cutelaba,Peso_Pactado,Male,185.42,190.5,205.0,1707
Tai Tuivasa,Peso_Pactado,Male,187.96,190.5,264.0,1708
Tai Tuivasa,Error,Male,187.96,190.5,264.0,1708
Jared Cannonier,Middleweight,Male,180.34,195.58,185.0,1709
Jared Cannonier,Error,Male,180.34,195.58,185.0,1709
Jared Cannonier,Peso_Pactado,Male,180.34,195.58,185.0,1709
Liliya Shakirova,Flyweight,Women,162.56,165.1,125.0,1710
Justin Gaethje,Lightweight,Male,180.34,177.8,155.0,1711
Justin Gaethje,Error,Male,180.34,177.8,155.0,1711
Alexander Yakovlev,Lightweight,Male,190.5,187.96,155.0,1712
Alexander Yakovlev,Peso_Pactado,Male,190.5,187.96,155.0,1712
Miranda Maverick,Flyweight,Women,160.02,165.1,125.0,1713
Sam Alvey,Light heavyweight,Male,187.96,190.5,205.0,1714
Sam Alvey,Peso_Pactado,Male,187.96,190.5,205.0,1714
Sam Alvey,Error,Male,187.96,190.5,205.0,1714
Shavkat Rakhmonov,Welterweight,Male,185.42,195.58,170.0,1715
Jessica Andrade,Peso_Pactado,Women,154.94,157.48,115.0,1716
Jessica Andrade,Strawweight,Women,154.94,157.48,115.0,1716
Jessica Andrade,Error,Women,154.94,157.48,115.0,1716
Jonathan Martinez,Bantamweight,Male,172.72,177.8,135.0,1717
Jonathan Martinez,Peso_Pactado,Male,172.72,177.8,135.0,1717
Modestas Bukauskas,Light heavyweight,Male,190.5,198.12,205.0,1718
Modestas Bukauskas,Peso_Pactado,Male,190.5,198.12,205.0,1718
Guram Kutateladze,Lightweight,Male,180.34,182.88,155.0,1719
John Phillips,Middleweight,Male,180.34,190.5,185.0,1720
John Phillips,Peso_Pactado,Male,180.34,190.5,185.0,1720
Poliana Botelho,Peso_Pactado,Women,172.72,170.18,115.0,1721
Poliana Botelho,Strawweight,Women,172.72,170.18,115.0,1721
James Krause,Welterweight,Male,187.96,185.42,170.0,1722
James Krause,Peso_Pactado,Male,187.96,185.42,170.0,1722
James Krause,Error,Male,187.96,185.42,170.0,1722
Chan Sung Jung,Featherweight,Male,170.18,182.88,145.0,1723
Chan Sung Jung,Error,Male,170.18,182.88,145.0,1723
Chan Sung Jung,Peso_Pactado,Male,170.18,182.88,145.0,1723
Mark Striegl,Bantamweight,Male,172.72,177.8,135.0,1724
Fares Ziam,Lightweight,Male,185.42,190.5,155.0,1725
Cory Sandhagen,Bantamweight,Male,180.34,177.8,135.0,1726
Cory Sandhagen,Peso_Pactado,Male,180.34,177.8,135.0,1726
KB Bhullar,Middleweight,Male,193.04,198.12,185.0,1727
Rodrigo Nascimento,Error,Male,187.96,203.2,246.0,1728
Dricus Du Plessis,Middleweight,Male,185.42,193.04,185.0,1729
Marcin Tybura,Error,Male,190.5,198.12,249.0,1730
Marcin Tybura,Peso_Pactado,Male,190.5,198.12,249.0,1730
Ilia Topuria,Featherweight,Male,170.18,175.26,145.0,1731
Alan Baudot,Peso_Pactado,Male,190.5,200.66,243.0,1732
Makwan Amirkhani,Featherweight,Male,177.8,182.88,145.0,1733
Joaquin Buckley,Middleweight,Male,177.8,193.04,185.0,1734
Joaquin Buckley,Error,Male,177.8,193.04,185.0,1734
Omar Morales,Featherweight,Male,180.34,185.42,145.0,1735
Omar Morales,Peso_Pactado,Male,180.34,185.42,145.0,1735
Tony Kelley,Bantamweight,Male,175.26,177.8,135.0,1736
Tony Kelley,Peso_Pactado,Male,175.26,177.8,135.0,1736
Stephanie Egger,Bantamweight,Women,167.64,172.72,135.0,1737
Tagir Ulanbekov,Peso_Pactado,Male,170.18,177.8,125.0,1738
Court McGee,Welterweight,Male,180.34,190.5,170.0,1739
Court McGee,Error,Male,180.34,190.5,170.0,1739
Josh Culibao,Error,Male,177.8,185.42,155.0,1740
Josh Culibao,Lightweight,Male,177.8,185.42,155.0,1740
Julianna Pena,Bantamweight,Women,167.64,175.26,135.0,1741
Julianna Pena,Error,Women,167.64,175.26,135.0,1741
Julianna Pena,Peso_Pactado,Women,167.64,175.26,135.0,1741
Cameron Else,Bantamweight,Male,175.26,180.34,135.0,1742
Irene Aldana,Bantamweight,Women,175.26,172.72,135.0,1743
Irene Aldana,Peso_Pactado,Women,175.26,172.72,135.0,1743
Irene Aldana,Error,Women,175.26,172.72,135.0,1743
Carlos Felipe,Error,Male,182.88,190.5,245.0,1744
Heili Alateng,Error,Male,165.1,167.64,135.0,1745
Heili Alateng,Peso_Pactado,Male,165.1,167.64,135.0,1745
Heili Alateng,Bantamweight,Male,165.1,167.64,135.0,1745
Jessin Ayari,Peso_Pactado,Male,182.88,185.42,155.0,1746
Jessin Ayari,Lightweight,Male,182.88,185.42,155.0,1746
Jessin Ayari,Error,Male,182.88,185.42,155.0,1746
Sijara Eubanks,Bantamweight,Women,162.56,170.18,135.0,1747
Sijara Eubanks,Peso_Pactado,Women,162.56,170.18,135.0,1747
Paulo Costa,Middleweight,Male,185.42,182.88,185.0,1748
Ludovit Klein,Error,Male,170.18,182.88,155.0,1749
Alex Da Silva,Lightweight,Male,172.72,185.42,155.0,1750
Jan Blachowicz,Peso_Pactado,Male,187.96,198.12,205.0,1751
Jan Blachowicz,Light heavyweight,Male,187.96,198.12,205.0,1751
Jan Blachowicz,Error,Male,187.96,198.12,205.0,1751
Zubaira Tukhugov,Featherweight,Male,172.72,172.72,145.0,1752
Zubaira Tukhugov,Peso_Pactado,Male,172.72,172.72,145.0,1752
Aleksa Camur,Light heavyweight,Male,185.42,187.96,205.0,1753
Jeff Hughes,Heavyweight,Male,187.96,195.58,250.0,1754
Jeff Hughes,Peso_Pactado,Male,187.96,195.58,250.0,1754
Jeff Hughes,Error,Male,187.96,195.58,250.0,1754
Tyron Woodley,Welterweight,Male,175.26,187.96,170.0,1755
Tyron Woodley,Error,Male,175.26,187.96,170.0,1755
Randa Markos,Strawweight,Women,162.56,160.02,115.0,1756
Randa Markos,Peso_Pactado,Women,162.56,160.02,115.0,1756
Randa Markos,Error,Women,162.56,160.02,115.0,1756
David Dvorak,Flyweight,Male,165.1,172.72,125.0,1757
David Dvorak,Peso_Pactado,Male,165.1,172.72,125.0,1757
Gerald Meerschaert,Error,Male,185.42,195.58,185.0,1758
Gerald Meerschaert,Middleweight,Male,185.42,195.58,185.0,1758
Gerald Meerschaert,Peso_Pactado,Male,185.42,195.58,185.0,1758
Niko Price,Error,Male,182.88,193.04,170.0,1759
Niko Price,Welterweight,Male,182.88,193.04,170.0,1759
Niko Price,Peso_Pactado,Male,182.88,193.04,170.0,1759
Sarah Alpar,Error,Women,162.56,160.02,135.0,1760
TJ Laramie,Featherweight,Male,167.64,167.64,145.0,1761
Randy Costa,Bantamweight,Male,175.26,185.42,135.0,1762
Mara Romero Borella,Peso_Pactado,Women,167.64,175.26,125.0,1763
Mara Romero Borella,Flyweight,Women,167.64,175.26,125.0,1763
Irwin Rivera,Bantamweight,Male,167.64,170.18,135.0,1764
Irwin Rivera,Peso_Pactado,Male,167.64,170.18,135.0,1764
Alan Patrick,Lightweight,Male,180.34,187.96,155.0,1765
Kyle Nelson,Error,Male,180.34,180.34,155.0,1766
Kyle Nelson,Lightweight,Male,180.34,180.34,155.0,1766
Kyle Nelson,Peso_Pactado,Male,180.34,180.34,155.0,1766
Angela Hill,Strawweight,Women,160.02,162.56,115.0,1767
Angela Hill,Peso_Pactado,Women,160.02,162.56,115.0,1767
Andrea Lee,Flyweight,Women,167.64,175.26,125.0,1768
Andrea Lee,Peso_Pactado,Women,167.64,175.26,125.0,1768
Mike Rodriguez,Light heavyweight,Male,193.04,208.28,205.0,1769
Khama Worthy,Lightweight,Male,180.34,187.96,155.0,1770
Jalin Turner,Lightweight,Male,190.5,195.58,155.0,1771
Jalin Turner,Peso_Pactado,Male,190.5,195.58,155.0,1771
Anthony Ivy,Error,Male,187.96,187.96,185.0,1772
Anthony Ivy,Peso_Pactado,Male,187.96,187.96,185.0,1772
Justine Kish,Peso_Pactado,Women,165.1,162.56,125.0,1773
Justine Kish,Flyweight,Women,165.1,162.56,125.0,1773
Justine Kish,Error,Women,165.1,162.56,125.0,1773
Alonzo Menifield,Light heavyweight,Male,182.88,193.04,205.0,1774
Zelim Imadaev,Welterweight,Male,182.88,193.04,170.0,1775
Montana De La Rosa,Error,Women,170.18,172.72,125.0,1776
Montana De La Rosa,Flyweight,Women,170.18,172.72,125.0,1776
Bartosz Fabinski,Peso_Pactado,Male,182.88,190.5,170.0,1777
Bartosz Fabinski,Welterweight,Male,182.88,190.5,170.0,1777
Bartosz Fabinski,Error,Male,182.88,190.5,170.0,1777
Hunter Azure,Error,Male,172.72,175.26,145.0,1778
Hunter Azure,Featherweight,Male,172.72,175.26,145.0,1778
Augusto Sakai,Heavyweight,Male,190.5,195.58,265.0,1779
Augusto Sakai,Error,Male,190.5,195.58,265.0,1779
Augusto Sakai,Peso_Pactado,Male,190.5,195.58,265.0,1779
Zak Cummings,Middleweight,Male,182.88,190.5,185.0,1780
Zak Cummings,Peso_Pactado,Male,182.88,190.5,185.0,1780
Zak Cummings,Error,Male,182.88,190.5,185.0,1780
Austin Springer,Featherweight,Male,172.72,180.34,145.0,1781
Impa Kasanganay,Middleweight,Male,180.34,190.5,185.0,1782
Christian Aguilera,Welterweight,Male,175.26,182.88,170.0,1783
Christian Aguilera,Peso_Pactado,Male,175.26,182.88,170.0,1783
Hannah Cifers,Strawweight,Women,154.94,157.48,115.0,1784
Hannah Cifers,Peso_Pactado,Women,154.94,157.48,115.0,1784
Emily Whitmire,Strawweight,Women,165.1,160.02,115.0,1785
Emily Whitmire,Error,Women,165.1,160.02,115.0,1785
Emily Whitmire,Peso_Pactado,Women,165.1,160.02,115.0,1785
Matthew Semelsberger,Welterweight,Male,185.42,190.5,170.0,1786
Dwight Grant,Welterweight,Male,185.42,193.04,170.0,1787
Inoue Mizuki,Error,Women,160.02,165.1,125.0,1788
